Date,Time,Open,High,Low,Close,Volume,Open Interest
20160721,132500,8533.45,8533.45,8532.2,8532.85,294102,0
20160721,132600,8532.75,8533.6,8531.95,8532.25,191518,0
20160721,132700,8532.3,8532.7,8531.35,8531.6,228036,0
20160721,132800,8531.55,8532.7,8531.05,8532.05,0,0
20160721,132900,8532,8535.3,8531.55,8531.55,476972,0
20160721,133000,8532.1,8532.7,8529.55,8530.8,228795,0
20160721,133100,8530.9,8532,8529.9,8531.75,317063,0
20160721,133200,8532,8532.75,8531,8532.75,277579,0
20160721,133300,8532.4,8533.25,8531.7,8532.9,347230,0
20160721,133400,8533.3,8535.55,8532.35,8534.55,367691,0
20160721,133500,8535.25,8538.4,8535.05,8538.4,439497,0
20160721,133600,8539,8540,8538.25,8538.6,0,0
20160721,133700,8538.6,8539.05,8537.55,8538.5,762563,0
20160721,133800,8538.1,8538.65,8537.35,8537.7,315317,0
20160721,133900,8537.35,8537.8,8536.55,8537.5,378218,0
20160721,134000,8537.45,8537.55,8533.55,8533.55,249102,0
20160721,134100,8533.1,8533.9,8532.95,8532.95,254655,0
20160721,134200,8533.3,8533.85,8532.8,8533.35,196499,0
20160721,134300,8533.6,8535.6,8533.5,8535.6,175822,0
20160721,134400,8535.65,8536.25,8535.15,8535.85,265392,0
20160721,134500,8535.75,8539.25,8535.6,8539.15,456726,0
20160721,134600,8539.15,8539.15,8537.15,8537.15,227793,0
20160721,134700,8537.5,8537.65,8536.05,8536.8,264112,0
20160721,134800,8536.8,8538.3,8536.35,8537.3,273808,0
20160721,134900,8537.3,8538.25,8537.15,8537.85,265290,0
20160721,135000,8538.25,8539.9,8537.9,8539.65,231145,0
20160721,135100,8539.9,8540.65,8539.05,8539.2,255868,0
20160721,135200,8539.7,8540.45,8539.4,8539.75,204032,0
20160721,135300,8540.2,8542.1,8539.95,8541.65,143313,0
20160721,135400,8542.2,8549.25,8542.2,8548.1,0,0
20160721,135500,8548.35,8551.3,8548.25,8549.45,1238436,0
20160721,135600,8549.55,8549.55,8545.85,8546.35,325706,0
20160721,135700,8546,8546.65,8545.3,8545.85,276484,0
20160721,135800,8545.8,8546.9,8545.7,8546.9,257206,0
20160721,135900,8546.95,8547,8544.95,8545.55,285404,0
20160721,140000,8546.25,8548.1,8546,8547.25,173967,0
20160721,140100,8547.4,8554.1,8547.35,8553.85,396691,0
20160721,140200,8553.95,8555,8551,8551,550850,0
20160721,140300,8551.05,8551.05,8549.75,8550.05,263176,0
20160721,140400,8550.15,8550.15,8541.15,8541.15,335401,0
20160721,140500,8541.15,8541.9,8535.05,8535.05,369155,0
20160721,140600,8534.9,8535.25,8530.65,8530.65,461958,0
20160721,140700,8531.15,8533.25,8530.65,8532.05,388367,0
20160721,140800,8532.55,8535.6,8531.35,8534.8,302513,0
20160721,140900,8534.6,8537.3,8533.55,8533.55,285943,0
20160721,141000,8533.9,8534.05,8532.15,8533.15,301039,0
20160721,141100,8533.1,8533.1,8529.4,8529.9,390347,0
20160721,141200,8530.55,8535.95,8530.35,8535.35,308412,0
20160721,141300,8535.85,8535.85,8533.55,8534.05,218019,0
20160721,141400,8534.65,8535.15,8533.9,8534.15,233685,0
20160721,141500,8534.05,8534.05,8532.9,8533.95,299171,0
20160721,141600,8534.15,8535.75,8533.75,8533.75,268933,0
20160721,141700,8534.15,8535.4,8533.6,8534.15,188815,0
20160721,141800,8534.05,8534.7,8532.85,8532.85,196853,0
20160721,141900,8532.95,8535.8,8532.95,8535.7,30689,0
20160721,142000,8535.6,8535.6,8532.75,8533.55,287113,0
20160721,142100,8533.75,8535.05,8533.05,8534.45,289502,0
20160721,142200,8534.85,8535,8530.75,8530.75,337288,0
20160721,142300,8531.05,8531.6,8529.3,8529.3,273302,0
20160721,142400,8529.55,8529.65,8527.95,8528.25,213485,0
20160721,142500,8528.35,8529.45,8527.5,8527.5,500547,0
20160721,142600,8527.7,8528.2,8526.2,8528.2,542010,0
20160721,142700,8528.65,8531.2,8528.65,8530.7,397742,0
20160721,142800,8531.25,8531.5,8529.6,8531.05,53673,0
20160721,142900,8531.5,8532.35,8530.6,8530.8,0,0
20160721,143000,8530.6,8531.15,8527.15,8530,1476143,0
20160721,143100,8530.3,8534.15,8530.15,8532.4,646833,0
20160721,143200,8532.4,8532.4,8530.35,8531,460028,0
20160721,143300,8531,8533.7,8530.2,8533.5,379020,0
20160721,143400,8532.85,8533.75,8532.4,8533.65,338196,0
20160721,143500,8533.6,8533.65,8531.65,8532.15,309115,0
20160721,143600,8532.3,8536,8531.8,8535.3,364263,0
20160721,143700,8535.55,8536.2,8534.85,8534.85,58556,0
20160721,143800,8535.1,8537.5,8535.1,8535.5,294133,0
20160721,143900,8535.15,8536.2,8533.8,8533.95,473282,0
20160721,144000,8534.2,8536.25,8533.85,8535.65,387161,0
20160721,144100,8535.6,8538.75,8535.15,8538.05,462153,0
20160721,144200,8538.15,8538.5,8536.5,8536.5,318606,0
20160721,144300,8536.65,8537.8,8536.15,8536.95,355273,0
20160721,144400,8536.6,8539.95,8535.5,8539.55,0,0
20160721,144500,8539.7,8539.7,8536.45,8536.45,621052,0
20160721,144600,8536.75,8538.2,8535.7,8537.65,310887,0
20160721,144700,8537.6,8537.7,8535.75,8537.05,421870,0
20160721,144800,8537.3,8538.45,8536.65,8537.25,340465,0
20160721,144900,8537.25,8539.85,8536.55,8539.25,320824,0
20160721,145000,8539,8539,8536.95,8537.3,331340,0
20160721,145100,8537.75,8538.85,8537.3,8538.5,322347,0
20160721,145200,8538.85,8538.9,8535.3,8535.7,395522,0
20160721,145300,8535.65,8535.65,8533.25,8535.25,0,0
20160721,145400,8535.05,8535.05,8533.65,8534.45,1241239,0
20160721,145500,8534.55,8535.5,8533.35,8533.6,425049,0
20160721,145600,8533.7,8533.85,8527.65,8527.65,577765,0
20160721,145700,8527.4,8527.55,8523.35,8523.85,945011,0
20160721,145800,8523.75,8523.75,8511,8511.8,1361656,0
20160721,145900,8512.2,8514.85,8511.4,8514.45,728302,0
20160721,150000,8513.75,8514.4,8509.9,8512,1145279,0
20160721,150100,8512.15,8512.3,8510.55,8510.55,722148,0
20160721,150200,8510.6,8510.6,8507.95,8508.6,169263,0
20160721,150300,8508.85,8508.85,8506.25,8507,1809017,0
20160721,150400,8506.9,8508.15,8505.9,8508.15,638028,0
20160721,150500,8508.3,8508.6,8507.1,8507.1,740265,0
20160721,150600,8507.35,8507.35,8504.45,8505.95,761067,0
20160721,150700,8506,8508.05,8505.95,8507.3,697314,0
20160721,150800,8507.7,8512.5,8507.35,8512.4,141951,0
20160721,150900,8512.4,8514.8,8512.15,8514.8,1003570,0
20160721,151000,8514.75,8517.4,8514.75,8514.95,793382,0
20160721,151100,8515.4,8518.7,8515.35,8517.85,820522,0
20160721,151200,8518.25,8518.85,8513.45,8513.6,788692,0
20160721,151300,8513.5,8514.75,8511.05,8511.55,1182669,0
20160721,151400,8511.85,8512.85,8511.1,8512.15,745428,0
20160721,151500,8513.05,8514.45,8509,8509.65,1681622,0
20160721,151600,8510.05,8511.75,8510.05,8511.6,178837,0
20160721,151700,8511.8,8511.9,8509.15,8510.65,1278755,0
20160721,151800,8510.45,8511.4,8509.4,8509.45,814379,0
20160721,151900,8509.35,8510.2,8509.25,8510.05,876430,0
20160721,152000,8510,8511.45,8509.6,8509.7,1347536,0
20160721,152100,8509.6,8510.5,8508.5,8508.85,667797,0
20160721,152200,8508.95,8509.2,8507.5,8507.5,1385943,0
20160721,152300,8507.4,8508.8,8507.15,8508.15,892594,0
20160721,152400,8508.1,8508.4,8507.4,8507.75,822198,0
20160721,152500,8507.9,8509.3,8507.3,8509.05,172760,0
20160721,152600,8509.1,8509.9,8508.5,8509.45,2176797,0
20160721,152700,8509.3,8511.05,8508.75,8510.4,1047013,0
20160721,152800,8510.45,8510.95,8508.25,8508.25,941071,0
20160721,152900,8508.45,8508.85,8503.45,8505.15,1070055,0
20160721,153000,8505.9,8505.9,8505.5,8505.5,0,0
20160722,090700,8519.65,8519.65,8519.65,8519.65,0,0
20160722,090800,8519.65,8519.65,8519.65,8519.65,0,0
20160722,090900,8519.65,8519.65,8519.65,8519.65,0,0
20160722,091000,8519.65,8519.65,8519.65,8519.65,0,0
20160722,091100,8519.65,8519.65,8519.65,8519.65,0,0
20160722,091200,8519.65,8519.65,8519.65,8519.65,0,0
20160722,091300,8519.65,8519.65,8519.65,8519.65,0,0
20160722,091400,8519.65,8519.65,8519.65,8519.65,0,0
20160722,091500,8519.65,8525.4,8517.75,8519.1,2308710,0
20160722,091600,8520.45,8520.45,8510.5,8514.3,1239894,0
20160722,091700,8514.6,8519.95,8514.6,8518.15,1134349,0
20160722,091800,8517.45,8517.45,8511.85,8514.95,716860,0
20160722,091900,8514.9,8520.25,8514.9,8519.7,878184,0
20160722,092000,8519.4,8521.85,8515.75,8515.9,483451,0
20160722,092100,8515.1,8516,8509.6,8510.5,1238192,0
20160722,092200,8509.85,8510.4,8501.35,8506.8,782960,0
20160722,092300,8506.65,8515.8,8506.65,8514.6,829052,0
20160722,092400,8513.9,8516.35,8510.35,8516.35,676924,0
20160722,092500,8516.7,8517.2,8511.35,8512.2,535288,0
20160722,092600,8512.25,8518.35,8512.25,8518.05,482052,0
20160722,092700,8518.1,8519.4,8516.6,8517.8,547733,0
20160722,092800,8518.3,8520.85,8517.65,8520.45,0,0
20160722,092900,8520.35,8520.35,8516.65,8516.65,993539,0
20160722,093000,8516.85,8517.3,8513.05,8513.45,510331,0
20160722,093100,8513.75,8513.85,8510.65,8510.65,0,0
20160722,093200,8510.4,8511.25,8509.6,8510.1,579826,0
20160722,093300,8510.15,8510.35,8503.6,8503.6,699587,0
20160722,093400,8502.9,8503.6,8496.75,8498.4,605993,0
20160722,093500,8499.15,8502.3,8496.35,8501,864822,0
20160722,093600,8501.2,8501.2,8497.55,8498.7,725136,0
20160722,093700,8499.15,8503.05,8498.95,8502.6,443283,0
20160722,093800,8502.35,8505.8,8502.35,8502.4,502563,0
20160722,093900,8502.45,8502.45,8500.3,8501.5,440209,0
20160722,094000,8501.5,8502.45,8496.7,8497.45,619147,0
20160722,094100,8497.05,8497.85,8493.05,8493.1,406947,0
20160722,094200,8492.6,8493.65,8489.8,8492.2,591878,0
20160722,094300,8491.4,8495.15,8490.7,8495.1,607315,0
20160722,094400,8494.85,8496.8,8494.85,8496.8,992813,0
20160722,094500,8496.85,8499.9,8496.85,8499.55,468485,0
20160722,094600,8499.9,8503.8,8499.9,8503.6,315321,0
20160722,094700,8503.9,8504.3,8502.75,8504.3,797204,0
20160722,094800,8504.4,8508.05,8504.2,8506.65,508241,0
20160722,094900,8507,8508.65,8504.65,8505.8,472935,0
20160722,095000,8506.5,8508.7,8506,8506.95,0,0
20160722,095100,8507.1,8509.15,8507.1,8508.95,928698,0
20160722,095200,8508.35,8508.8,8504.6,8505.2,331740,0
20160722,095300,8504.8,8505.25,8503,8505,323967,0
20160722,095400,8505.2,8506.05,8504.6,8504.75,367373,0
20160722,095500,8504.45,8506.2,8504.05,8506.05,342068,0
20160722,095600,8506.15,8506.2,8504.5,8505.8,284590,0
20160722,095700,8505.95,8507.65,8505.65,8506.7,0,0
20160722,095800,8506.7,8506.7,8504.7,8505,583862,0
20160722,095900,8505.25,8506.95,8505.25,8506.35,341166,0
20160722,100000,8506.65,8506.95,8505.6,8505.95,292386,0
20160722,100100,8505.65,8506.8,8505.3,8506.7,301918,0
20160722,100200,8507,8510.5,8507,8510.5,288657,0
20160722,100300,8510.35,8514.45,8510,8512,973999,0
20160722,100400,8511.75,8511.75,8508.7,8508.9,390195,0
20160722,100500,8508.9,8510.3,8508.05,8509.3,887666,0
20160722,100600,8509.6,8510.8,8509.1,8509.7,0,0
20160722,100700,8509.1,8509.15,8507.15,8507.65,990327,0
20160722,100800,8507.85,8509.7,8507.25,8509.15,439747,0
20160722,100900,8509,8509,8507.45,8508.2,447795,0
20160722,101000,8508.15,8510.1,8507.8,8510.1,162137,0
20160722,101100,8509.85,8510.3,8509.15,8510.05,355063,0
20160722,101200,8510,8512.9,8510,8512.45,337817,0
20160722,101300,8512.4,8514,8511.25,8511.8,413336,0
20160722,101400,8511.5,8511.75,8510.3,8510.5,486836,0
20160722,101500,8510.65,8510.7,8507.55,8507.6,0,0
20160722,101600,8507.8,8508.4,8505.8,8508.2,911131,0
20160722,101700,8508.2,8508.4,8506.3,8506.3,274860,0
20160722,101800,8506.1,8506.25,8503.1,8504.75,326469,0
20160722,101900,8504.55,8504.75,8502,8502.5,203377,0
20160722,102000,8502.6,8504.65,8502.35,8504.2,268842,0
20160722,102100,8503.8,8503.8,8502.7,8502.85,279473,0
20160722,102200,8502.75,8503.55,8501.45,8502.4,279662,0
20160722,102300,8502.6,8502.9,8502.15,8502.25,267248,0
20160722,102400,8502.45,8502.75,8501.65,8501.65,213276,0
20160722,102500,8501.65,8503.35,8500.95,8502.45,189633,0
20160722,102600,8502.45,8503.75,8501.95,8503.55,184272,0
20160722,102700,8503.35,8505.65,8503.35,8505.6,276325,0
20160722,102800,8505.25,8505.75,8504.2,8504.8,195151,0
20160722,102900,8504.55,8504.7,8501.2,8501.2,377910,0
20160722,103000,8501.5,8502.85,8500.2,8500.2,290652,0
20160722,103100,8500.05,8500.25,8497.85,8498.3,272648,0
20160722,103200,8498.2,8499.6,8496.85,8498.85,436564,0
20160722,103300,8498.3,8499.05,8496.7,8496.7,434309,0
20160722,103400,8496.45,8498.65,8493.95,8497.1,731240,0
20160722,103500,8496.5,8498.45,8495.9,8497.75,4653,0
20160722,103600,8497.6,8498.75,8496.2,8498.75,546143,0
20160722,103700,8498.85,8498.85,8496.35,8496.75,0,0
20160722,103800,8496.95,8497.2,8495.7,8496.55,673152,0
20160722,103900,8496.55,8498.55,8496.55,8498.15,277426,0
20160722,104000,8498.25,8498.9,8495.75,8495.75,298349,0
20160722,104100,8495.45,8500.05,8494.4,8499,555366,0
20160722,104200,8498.9,8499.05,8495.55,8495.55,505072,0
20160722,104300,8494.9,8496.55,8494,8494.3,520182,0
20160722,104400,8494.75,8498.7,8494.75,8498.6,354231,0
20160722,104500,8498.6,8499.8,8498,8498.3,444461,0
20160722,104600,8498.55,8502.35,8497.8,8502.35,332370,0
20160722,104700,8502.2,8506.3,8502.2,8505.9,419189,0
20160722,104800,8505.85,8505.85,8503.4,8503.9,212721,0
20160722,104900,8503.9,8504.25,8502.7,8504.25,337865,0
20160722,105000,8503.65,8503.65,8501.7,8502,221204,0
20160722,105100,8501.75,8503.65,8501.75,8503.15,186359,0
20160722,105200,8503.2,8504.8,8502.7,8504.3,193845,0
20160722,105300,8504.55,8506.25,8504.5,8505.8,0,0
20160722,105400,8505.9,8506.1,8504.95,8505.4,545645,0
20160722,105500,8505.35,8506.25,8504.75,8505.2,179752,0
20160722,105600,8505.3,8506.25,8504.8,8505.25,104394,0
20160722,105700,8505.35,8506.2,8505.25,8505.45,245761,0
20160722,105800,8505.5,8507.9,8505.3,8506.75,267200,0
20160722,105900,8506.75,8507.6,8505.7,8505.7,225195,0
20160722,110000,8505.8,8506.7,8504.7,8505.4,239165,0
20160722,110100,8505.25,8506.3,8504.4,8505.8,10239,0
20160722,110200,8505.8,8506.35,8504,8504,372918,0
20160722,110300,8504.05,8505,8503.45,8503.7,103354,0
20160722,110400,8503.85,8504,8501.65,8503,308648,0
20160722,110500,8503.25,8504.55,8502.4,8503.1,254349,0
20160722,110600,8502.9,8505.3,8502.55,8504.35,185914,0
20160722,110700,8504.5,8505.35,8502.3,8502.4,214660,0
20160722,110800,8502.75,8503.55,8501.7,8503.3,237565,0
20160722,110900,8503,8508.4,8503,8507.85,177952,0
20160722,111000,8508.85,8510.2,8508,8509.75,442967,0
20160722,111100,8510.3,8510.6,8507.75,8509,229949,0
20160722,111200,8509,8511.1,8508.85,8510.9,163770,0
20160722,111300,8510.6,8511.9,8510.2,8511,212717,0
20160722,111400,8511.05,8511.45,8508.85,8509.25,159311,0
20160722,111500,8509.35,8509.8,8507.6,8507.9,173440,0
20160722,111600,8508.25,8508.25,8505.9,8506.45,177256,0
20160722,111700,8506,8507.1,8505.3,8506.85,137566,0
20160722,111800,8506.9,8508.2,8506.9,8507.75,0,0
20160722,111900,8508.05,8508.05,8506.2,8507.6,310298,0
20160722,112000,8507.6,8509.1,8507.6,8508.65,176305,0
20160722,112100,8508.5,8510,8508.4,8508.55,442207,0
20160722,112200,8509.1,8509.15,8506.9,8506.9,291853,0
20160722,112300,8507.1,8507.4,8506.25,8506.5,409923,0
20160722,112400,8506.45,8506.55,8505.05,8505.6,195515,0
20160722,112500,8505.9,8507.5,8505,8506.5,232920,0
20160722,112600,8506.8,8506.9,8506,8506.4,0,0
20160722,112700,8506.3,8506.5,8504.85,8505.4,201701,0
20160722,112800,8505.35,8506.6,8505.35,8506,132166,0
20160722,112900,8505.7,8507.9,8505.4,8507.9,130840,0
20160722,113000,8507.6,8518.3,8507.45,8517.85,330260,0
20160722,113100,8517.2,8517.35,8514.15,8515.15,361119,0
20160722,113200,8515.25,8516.7,8515.15,8515.3,449268,0
20160722,113300,8515.2,8515.7,8513.15,8514.1,177434,0
20160722,113400,8514.2,8524.55,8513.7,8522.55,318070,0
20160722,113500,8522.3,8523.9,8520.85,8520.85,630094,0
20160722,113600,8520.35,8525,8519.75,8523.55,588279,0
20160722,113700,8523.3,8523.6,8521.3,8521.55,269982,0
20160722,113800,8521.5,8521.7,8520.7,8521.5,240439,0
20160722,113900,8521.75,8521.75,8519.25,8519.6,243068,0
20160722,114000,8519.75,8521.5,8519.7,8520.75,284206,0
20160722,114100,8521.05,8522.9,8520.55,8522.9,169946,0
20160722,114200,8522.95,8526.55,8522.65,8525.15,423869,0
20160722,114300,8525.05,8525.55,8523.95,8524.4,377605,0
20160722,114400,8524.45,8524.6,8523.05,8523.2,0,0
20160722,114500,8523.3,8524.7,8522.85,8523.3,772831,0
20160722,114600,8523.4,8523.4,8520.55,8521.3,245461,0
20160722,114700,8520.95,8522.7,8520.95,8521.85,259134,0
20160722,114800,8521.95,8522.8,8521.65,8522.35,407458,0
20160722,114900,8522.2,8523.4,8520.1,8520.15,421183,0
20160722,115000,8520.6,8521.2,8517.25,8518.4,387134,0
20160722,115100,8518.45,8520.15,8516.8,8520.15,0,0
20160722,115200,8520.55,8520.8,8518.85,8518.95,630904,0
20160722,115300,8518.6,8521.9,8517.8,8520.6,195686,0
20160722,115400,8520.4,8520.95,8519.9,8520.5,277289,0
20160722,115500,8520.1,8520.1,8518.7,8518.95,466752,0
20160722,115600,8518.9,8520.1,8517.1,8520.1,289859,0
20160722,115700,8519.75,8519.9,8518.5,8519.4,406140,0
20160722,115800,8519.85,8521.25,8519.05,8519.6,414131,0
20160722,115900,8518.8,8521.55,8518.65,8521.55,0,0
20160722,120000,8521.7,8522.2,8519.35,8519.35,665052,0
20160722,120100,8518.95,8520.55,8518.55,8519.95,0,0
20160722,120200,8519.8,8519.8,8517.75,8518.05,0,0
20160722,120300,8518.35,8520.25,8517,8519.25,1085753,0
20160722,120400,8519.05,8519.7,8518.35,8519.5,372642,0
20160722,120500,8519.45,8520.9,8518.9,8519.8,325485,0
20160722,120600,8519.55,8522.15,8519.45,8521.45,26149,0
20160722,120700,8521.3,8521.65,8520.1,8520.55,564079,0
20160722,120800,8521.05,8522.05,8520.7,8521.25,241234,0
20160722,120900,8521.55,8524.65,8520.8,8524.65,239758,0
20160722,121000,8524.45,8533,8524.45,8531.65,456335,0
20160722,121100,8531.7,8538.9,8531.7,8537,989843,0
20160722,121200,8537,8538.15,8535.8,8535.85,673020,0
20160722,121300,8535.3,8536.95,8532.05,8534.45,534789,0
20160722,121400,8534.15,8535.85,8533.8,8534.75,399408,0
20160722,121500,8535.1,8538.85,8534.25,8538.35,466389,0
20160722,121600,8538.3,8539.15,8534.65,8535.65,330667,0
20160722,121700,8535.4,8535.4,8533.65,8534.8,0,0
20160722,121800,8534.35,8534.45,8532.85,8532.85,472208,0
20160722,121900,8533,8537.3,8532.6,8535.85,411551,0
20160722,122000,8535.6,8537.15,8534.4,8535.9,216121,0
20160722,122100,8536.05,8537.8,8535.15,8536.25,250052,0
20160722,122200,8535.95,8538.1,8534.75,8537.1,308026,0
20160722,122300,8536.8,8536.8,8534.95,8535.8,209132,0
20160722,122400,8536,8536,8532.6,8532.6,167333,0
20160722,122500,8532.3,8532.3,8528.65,8529.7,0,0
20160722,122600,8531.65,8531.65,8529.5,8530.85,437707,0
20160722,122700,8531.1,8532.9,8530.9,8532.25,426207,0
20160722,122800,8532.2,8534.15,8532,8533.6,241825,0
20160722,122900,8533.35,8534.8,8533.05,8534.6,412743,0
20160722,123000,8534.7,8535.2,8531,8532.3,0,0
20160722,123100,8532.2,8533.7,8530.3,8533.25,449340,0
20160722,123200,8533,8533.65,8530.6,8530.6,417892,0
20160722,123300,8530.85,8531.1,8526.4,8526.4,279957,0
20160722,123400,8526.3,8527.35,8523.6,8523.9,0,0
20160722,123500,8523.9,8524.85,8522.5,8522.5,609495,0
20160722,123600,8522.65,8525.95,8522.65,8524.6,425896,0
20160722,123700,8524.6,8525.55,8522.4,8522.8,303518,0
20160722,123800,8522.6,8526.2,8522.2,8525.75,263659,0
20160722,123900,8525.55,8527.8,8525.55,8526.2,192108,0
20160722,124000,8526.1,8527.3,8525.6,8526.8,187143,0
20160722,124100,8526.75,8529.3,8526.3,8526.85,349750,0
20160722,124200,8526.85,8527.55,8526.35,8526.35,238284,0
20160722,124300,8526.7,8526.75,8523.35,8523.35,640879,0
20160722,124400,8522.75,8526.55,8522.55,8526.1,355226,0
20160722,124500,8525.8,8526.2,8524.3,8524.55,212470,0
20160722,124600,8524.65,8524.65,8521.15,8523.95,252819,0
20160722,124700,8523.9,8523.9,8520.4,8520.75,321253,0
20160722,124800,8520.8,8523.65,8518.65,8522.55,455763,0
20160722,124900,8522.75,8522.75,8520.25,8520.4,173443,0
20160722,125000,8520.6,8523.75,8520.4,8521.3,240512,0
20160722,125100,8521.4,8521.55,8520.5,8521.4,0,0
20160722,125200,8521.65,8524.15,8520.6,8521.05,423321,0
20160722,125300,8521.45,8529.35,8520.75,8528.25,477936,0
20160722,125400,8528.15,8528.15,8523.6,8523.6,289313,0
20160722,125500,8523.35,8525.7,8523.35,8525.7,293755,0
20160722,125600,8525.55,8527.15,8525.55,8526,197083,0
20160722,125700,8525.8,8527.25,8525.65,8525.65,235855,0
20160722,125800,8525.75,8526.25,8525.05,8525.95,194495,0
20160722,125900,8525.4,8525.85,8524.4,8524.4,153588,0
20160722,130000,8524.3,8525.65,8523.4,8525.35,79795,0
20160722,130100,8525.5,8527.5,8524.8,8526.65,221718,0
20160722,130200,8526.55,8526.9,8526.05,8526.9,311455,0
20160722,130300,8526.55,8526.85,8524.2,8525.85,206508,0
20160722,130400,8525.6,8530.1,8525.6,8530.1,321841,0
20160722,130500,8529.8,8533.5,8529.05,8532.65,321992,0
20160722,130600,8534.5,8539.4,8533.8,8537.65,469086,0
20160722,130700,8537.5,8538,8533.95,8533.95,442389,0
20160722,130800,8534.7,8535.8,8534.4,8535.25,197455,0
20160722,130900,8535.7,8542.2,8535.7,8540.5,337723,0
20160722,131000,8540.6,8543.85,8540.6,8541.65,719315,0
20160722,131100,8541.65,8541.65,8539.85,8539.85,261371,0
20160722,131200,8540.8,8542.45,8539.3,8542.4,411072,0
20160722,131300,8541.75,8543,8539.4,8542,260379,0
20160722,131400,8542.55,8542.55,8537.85,8539.85,314623,0
20160722,131500,8539.7,8539.7,8538.15,8538.15,384157,0
20160722,131600,8538.3,8538.95,8536.2,8537.8,215787,0
20160722,131700,8537.5,8537.75,8534.75,8534.75,210064,0
20160722,131800,8534.8,8534.8,8531.4,8533.55,179584,0
20160722,131900,8533.4,8536.65,8533.35,8536.2,272707,0
20160722,132000,8536.65,8537,8531.6,8531.6,178533,0
20160722,132100,8531.9,8533.75,8531.65,8532.5,186449,0
20160722,132200,8533,8534.6,8531.85,8533.35,254416,0
20160722,132300,8533.15,8534.45,8531.55,8533.05,275406,0
20160722,132400,8533.1,8535.95,8532.75,8535.8,361583,0
20160722,132500,8535.45,8535.45,8532.65,8534.75,205311,0
20160722,132600,8534.9,8535.25,8534,8534,167980,0
20160722,132700,8533.85,8536.1,8533.1,8536.1,446742,0
20160722,132800,8536.1,8536.1,8531.4,8531.7,327256,0
20160722,132900,8531.3,8532.85,8530.05,8530.95,273465,0
20160722,133000,8531.25,8533.75,8530.7,8532.9,283965,0
20160722,133100,8533.2,8534,8530.65,8531.15,192685,0
20160722,133200,8531.05,8533.95,8530.55,8533.35,274851,0
20160722,133300,8533.2,8535.45,8532.2,8535.3,197957,0
20160722,133400,8535.25,8535.25,8532.55,8533.45,209694,0
20160722,133500,8533.65,8533.65,8532.1,8532.1,209308,0
20160722,133600,8532.25,8534.4,8532,8533.85,231493,0
20160722,133700,8533.45,8535.45,8532.8,8533.3,303495,0
20160722,133800,8532.95,8535.9,8532.15,8532.5,262429,0
20160722,133900,8532.95,8533.5,8530.95,8531.2,223182,0
20160722,134000,8533.9,8537.2,8532.1,8536.7,281173,0
20160722,134100,8536.65,8537.05,8536,8536.2,22253,0
20160722,134200,8536.05,8536.8,8534.85,8534.9,394980,0
20160722,134300,8535,8537.6,8534.3,8535.5,264343,0
20160722,134400,8535.45,8535.75,8533.7,8534,251576,0
20160722,134500,8533.8,8533.8,8531,8531.05,0,0
20160722,134600,8531,8534.05,8530.65,8534.05,543657,0
20160722,134700,8533.6,8533.9,8532.3,8533.3,251804,0
20160722,134800,8533.1,8534.1,8531.75,8534.1,212127,0
20160722,134900,8534.1,8535.7,8533.85,8533.95,357298,0
20160722,135000,8533.6,8534.85,8532.05,8533.2,367267,0
20160722,135100,8533.65,8534.65,8532.9,8534.25,295867,0
20160722,135200,8534.25,8534.55,8532.7,8533.1,159971,0
20160722,135300,8533.15,8533.8,8529.85,8529.85,126336,0
20160722,135400,8529.55,8529.55,8518.65,8518.65,490362,0
20160722,135500,8518.5,8518.65,8515.3,8515.3,499265,0
20160722,135600,8514.85,8515,8513.3,8514.25,467741,0
20160722,135700,8514.6,8516.5,8514.45,8515.7,401530,0
20160722,135800,8516,8517.75,8513.75,8513.75,316902,0
20160722,135900,8513.7,8513.95,8507.7,8507.8,396554,0
20160722,140000,8507.25,8509.3,8504.55,8509.3,761300,0
20160722,140100,8509.9,8511.95,8509.15,8510.45,302647,0
20160722,140200,8510.5,8512.9,8508.45,8511.8,601011,0
20160722,140300,8511.75,8514.5,8510.85,8514.45,249563,0
20160722,140400,8514.45,8520.25,8512,8520.25,498104,0
20160722,140500,8519.95,8523.35,8518,8523,347418,0
20160722,140600,8523.1,8523.2,8520.9,8520.95,258797,0
20160722,140700,8521.1,8521.1,8516.9,8517.1,184425,0
20160722,140800,8517.35,8520.3,8517,8517.4,351859,0
20160722,140900,8517.25,8527.3,8517.25,8525.6,426245,0
20160722,141000,8524.7,8527.6,8523.85,8524.85,291573,0
20160722,141100,8524.6,8532.95,8524.55,8532.95,374792,0
20160722,141200,8532.5,8533.15,8530.85,8531.95,36836,0
20160722,141300,8531.65,8531.65,8528.55,8528.65,277466,0
20160722,141400,8528.4,8539.2,8528.3,8538.95,836793,0
20160722,141500,8540.2,8547.8,8539.9,8545.65,749336,0
20160722,141600,8545.7,8546.25,8539.85,8539.85,75999,0
20160722,141700,8539.85,8539.85,8536.5,8538.8,871203,0
20160722,141800,8540.15,8541.45,8539.5,8539.65,376187,0
20160722,141900,8539.55,8542.3,8539.45,8540.45,1245504,0
20160722,142000,8540.55,8542.05,8538.45,8540.05,290381,0
20160722,142100,8540.6,8540.75,8535.2,8535.25,757558,0
20160722,142200,8535.25,8541.45,8534.8,8540,339570,0
20160722,142300,8539.7,8540.4,8534.15,8534.15,264224,0
